"","id","target","response","autoscore","trial number","rewardcue","cents","ParticipantID"
"215","5a8d4e3e5292b800012344b0"," TEACHER CHOSE DIFFICULT QUESTION","The teacher chose to",50,55,"0",0,"3"
"216","5a8d4e3e5292b800012344b0"," SMALL ANIMAL SCARED BABY","The small animals",25,56,"0",0,"3"
"217","5a8d4e3e5292b800012344b0"," BROTHER MET TALENTED ARTIST","The brother met the talented",75,57,"$$$",46.875,"3"
"218","5a8d4e3e5292b800012344b0"," GRANDFATHER MADE WOODEN CHAIR","The grandfather knew",25,58,"$$$",15.625,"3"
"219","5a8d4e3e5292b800012344b0"," NEIGHBOR LIKED LOUD SONG","The neighbor liked the loud songs.",75,59,"$$$",46.875,"3"
"220","5a8d4e3e5292b800012344b0"," TEACHER WROTE DIFFICULT QUESTION","The teacher ruined the",25,60,"$$$",15.625,"3"
"221","5a8d4e3e5292b800012344b0"," BOSS BOUGHT NEW CAR","The boss wanted the",25,61,"0",0,"3"
"222","5a8d4e3e5292b800012344b0"," MOTHER BAKED DELICIOUS COOKIES","The mother baked delicious cookies.",100,62,"0",0,"3"
"223","5a8d4e3e5292b800012344b0"," DOCTOR HELPED SICK PATIENT","The doctor helped the sick patient.",100,63,"0",0,"3"
"224","5a8d4e3e5292b800012344b0"," COUPLE EXPECTED NEW BABY","none",0,64,"0",0,"3"
"225","5a8d4e3e5292b800012344b0"," MAN SHARED DIFFICULT STORY","The man shared the",50,65,"0",0,"3"
"226","5a8d4e3e5292b800012344b0"," BOSS TOLD HORRIBLE JOKE","The boss chose",25,66,"0",0,"3"
"227","5a8d4e3e5292b800012344b0"," GIRL LOVED SWEET COFFEE","none",0,67,"0",0,"3"
"228","5a8d4e3e5292b800012344b0"," STRONG FATHER CARRIED BROTHER","The strong father",50,68,"0",0,"3"
"229","5a8d4e3e5292b800012344b0"," MONKEY WANTED YELLOW BANANA","The monkey wanted the yellow",75,69,"0",0,"3"
"230","5a8d4e3e5292b800012344b0"," SCHOOL NEEDED NEW TEACHER","The school needed a new teacher.",100,70,"0",0,"3"
"231","5a8d4e3e5292b800012344b0"," BOY CARRIED HEAVY CHAIR","The boy carried the heavy chairs.",75,71,"0",0,"3"
"232","5a8d4e3e5292b800012344b0"," ENGLISH STUDENT READ BOOK","none",0,72,"0",0,"3"
"233","5a8d4e3e5292b800012344b0"," PRESIDENT GAVE INTERESTING SPEECH","The president gave an interesting speech.",100,73,"0",0,"3"
"234","5a8d4e3e5292b800012344b0"," MAN HEARD BEAUTIFUL MUSIC","The man",25,74,"0",0,"3"
"235","5a8d4e3e5292b800012344b0"," LARGE MONKEY CHASED CHILD","none",0,75,"0",0,"3"
"236","5a8d4e3e5292b800012344b0"," FAMILY CLEANED DIRTY HOUSE","The family painted the new house.",50,76,"0",0,"3"
"237","5a8d4e3e5292b800012344b0"," RICH BOYFRIEND OWNED HOUSES","The rich",25,77,"$$$",15.625,"3"
"238","5a8d4e3e5292b800012344b0"," HARDWORKING FARMER GREW CORN","The hardworking farmer",50,78,"$$$",31.25,"3"
"239","5a8d4e3e5292b800012344b0"," MONKEY MADE HORRIBLE NOISE","The monkey made the poor man",50,79,"$$$",31.25,"3"
"240","5a8d4e3e5292b800012344b0"," HOT COFFEE HURT BOY","The hot coffee",50,80,"$$$",31.25,"3"
"241","5ea9531eafce3f0357304366"," NURSE CLEANED DIRTY CLOTHES","He did some himself file fire literally",0,1,"0",0,"4"
"242","5ea9531eafce3f0357304366"," FATHER HUGGED SAD DAUGHTER","Father said",25,2,"0",0,"4"
"243","5ea9531eafce3f0357304366"," PRETTY GIRL WON PRIZE","pretty girl won",75,3,"0",0,"4"
"244","5ea9531eafce3f0357304366"," BOY CARRIED SMALL RABBIT","boy carried small",75,4,"0",0,"4"
"245","5ea9531eafce3f0357304366"," HUNGRY RABBIT ATE CARROTS","care",0,5,"0",0,"4"
"246","5ea9531eafce3f0357304366"," TEAM PLAYED DIFFICULT GAME","None",0,6,"0",0,"4"
"247","5ea9531eafce3f0357304366"," CUSTOMERS HATED BLACK TEA","None",0,7,"0",0,"4"
"248","5ea9531eafce3f0357304366"," DARK HOUSE SCARED BABY","dark",25,8,"0",0,"4"
"249","5ea9531eafce3f0357304366"," PRETTY WOMAN LIKED COOKIES","he",0,9,"0",0,"4"
"250","5ea9531eafce3f0357304366"," HOT SUN WARMED TEA","son",0,10,"0",0,"4"
"251","5ea9531eafce3f0357304366"," TEACHER CHOSE DIFFICULT QUESTION","future chose",25,11,"0",0,"4"
"252","5ea9531eafce3f0357304366"," SMALL ANIMAL SCARED BABY","small animals",25,12,"0",0,"4"
"253","5ea9531eafce3f0357304366"," HORRIBLE STORY UPSET GRANDMOTHER","horrible snore",25,13,"0",0,"4"
"254","5ea9531eafce3f0357304366"," LOUD NOISE UPSET BABY","loud upset",50,14,"0",0,"4"
"255","5ea9531eafce3f0357304366"," GRAY GREY RABBIT LOVED CARROTS","grey rabbit loved the carrots",100,15,"0",0,"4"
"256","5ea9531eafce3f0357304366"," SON LOVED TOY CAR","sun",0,16,"0",0,"4"
"257","5ea9531eafce3f0357304366"," BROTHER MET TALENTED ARTIST","brother",25,17,"$$$",15.625,"4"
"258","5ea9531eafce3f0357304366"," GRANDFATHER MADE WOODEN CHAIR","grandfather knew having a child",25,18,"$$$",15.625,"4"
"259","5ea9531eafce3f0357304366"," NEIGHBOR LIKED LOUD SONG","liked house",25,19,"$$$",15.625,"4"
"260","5ea9531eafce3f0357304366"," TEACHER WROTE DIFFICULT QUESTION","teacher",25,20,"$$$",15.625,"4"
"261","5ea9531eafce3f0357304366"," COUPLE WANTED YOUNGEST CHILD","a couple",25,21,"0",0,"4"
"262","5ea9531eafce3f0357304366"," WOMAN MET RICH ACTOR","none",0,22,"0",0,"4"
"263","5ea9531eafce3f0357304366"," TINY FLIES BOTHERED GIRL","tiny flies",50,23,"0",0,"4"
"264","5ea9531eafce3f0357304366"," CHEF COOKED DELICIOUS FOOD","the chef cooked delicious food",100,24,"0",0,"4"
"265","5ea9531eafce3f0357304366"," GRANDFATHER CHOSE OLD MOVIE","grandfather chose a",50,25,"0",0,"4"
"266","5ea9531eafce3f0357304366"," BLACK BEAR SCARED VISITORS","black bear",50,26,"0",0,"4"
"267","5ea9531eafce3f0357304366"," GRAY GREY MOUSE ATE CHEESE","grey mouse cheese",75,27,"0",0,"4"
"268","5ea9531eafce3f0357304366"," THIRSTY DOG DRANK WATER","the thirsty dog drank water",100,28,"0",0,"4"
"269","5ea9531eafce3f0357304366"," RICH BOYFRIEND OWNED HOUSES","rich friend",25,29,"0",0,"4"
"270","5ea9531eafce3f0357304366"," HARDWORKING FARMER GREW CORN","heard lurking",0,30,"0",0,"4"
"271","5ea9531eafce3f0357304366"," MONKEY MADE HORRIBLE NOISE","the monkey made a horrible mess",75,31,"0",0,"4"
"272","5ea9531eafce3f0357304366"," HOT COFFEE HURT BOY","hot coffe",25,32,"0",0,"4"
"273","5ea9531eafce3f0357304366"," MAN ATE LARGE MEAL","the man ate",50,33,"0",0,"4"
"274","5ea9531eafce3f0357304366"," FAMILY WATCHED TALENTED PERFORMER","the family watched",50,34,"0",0,"4"
"275","5ea9531eafce3f0357304366"," CAT CHASED GRAY GREY MOUSE","the cat chased the green mouse",75,35,"0",0,"4"
"276","5ea9531eafce3f0357304366"," TROUBLED CHILD NEEDED MOTHER","troubled child",50,36,"0",0,"4"
"277","5ea9531eafce3f0357304366"," PRESIDENT GAVE INTERESTING SPEECH","the president gave a speech",75,37,"$$$",46.875,"4"
"278","5ea9531eafce3f0357304366"," MAN HEARD BEAUTIFUL MUSIC","the man heard",50,38,"$$$",31.25,"4"
"279","5ea9531eafce3f0357304366"," LARGE MONKEY CHASED CHILD","the large monkey chased the child",100,39,"$$$",62.5,"4"
"280","5ea9531eafce3f0357304366"," FAMILY CLEANED DIRTY HOUSE","the family played  doll house",50,40,"$$$",31.25,"4"
"281","5ea9531eafce3f0357304366"," DOCTOR OWNED YELLOW CAR","the doctor owned a yellow car",100,41,"0",0,"4"
"282","5ea9531eafce3f0357304366"," WIND DESTROYED TINY HOUSE","the wind destroyed the tiny house",100,42,"0",0,"4"
"283","5ea9531eafce3f0357304366"," CHEF CHOSE DELICIOUS CHEESE","the chef chose the delicious cheese",100,43,"0",0,"4"
"284","5ea9531eafce3f0357304366"," SMALL FAMILY PLAYED GAME","small family lived",50,44,"0",0,"4"
"285","5ea9531eafce3f0357304366"," YOUNGEST SISTER WATCHED PARADE","the youngest",25,45,"0",0,"4"
"286","5ea9531eafce3f0357304366"," PROFESSOR GAVE UNFAIR GRADE","proffesor gave grade",50,46,"0",0,"4"
"287","5ea9531eafce3f0357304366"," FOOTBALL PLAYER WON PRIZE","the football player won the prize",100,47,"0",0,"4"
"288","5ea9531eafce3f0357304366"," MOTHER DRANK ORANGE JUICE","none",0,48,"0",0,"4"
"289","5ea9531eafce3f0357304366"," MONKEY WANTED YELLOW BANANA","the monkey moved the yellow",50,49,"0",0,"4"
"290","5ea9531eafce3f0357304366"," SCHOOL NEEDED NEW TEACHER","the school needed a new teacher",100,50,"0",0,"4"
"291","5ea9531eafce3f0357304366"," BOY CARRIED HEAVY CHAIR","the boy carried the heavy chair",100,51,"0",0,"4"
"292","5ea9531eafce3f0357304366"," ENGLISH STUDENT READ BOOK","the english",25,52,"0",0,"4"
"293","5ea9531eafce3f0357304366"," TALENTED MUSICIAN KNEW SONGS","the talented musican songs",50,53,"0",0,"4"
"294","5ea9531eafce3f0357304366"," CHILDREN LIKED FRESH VEGETABLES","the children",25,54,"0",0,"4"
"295","5ea9531eafce3f0357304366"," SOFT MUSIC PLEASED BOSS","the soft music pleased the boss",100,55,"0",0,"4"
"296","5ea9531eafce3f0357304366"," MEAN CHILDREN BROKE RULES","the mean children",50,56,"0",0,"4"
"297","5ea9531eafce3f0357304366"," STORE SOLD DIRTY CLOTHES","none",0,57,"$$$",0,"4"
"298","5ea9531eafce3f0357304366"," MAN ATE FRESH PEPPERS","the man ate the fresh peppers",100,58,"$$$",62.5,"4"
"299","5ea9531eafce3f0357304366"," SMALL BOY CHOSE GAME","the small boy chose the game",100,59,"$$$",62.5,"4"
"300","5ea9531eafce3f0357304366"," SMALL RESTAURANT NEEDED MONEY","the small restaurant needed",75,60,"$$$",46.875,"4"
"301","5ea9531eafce3f0357304366"," BOSS BOUGHT NEW CAR","the boss bought",50,61,"0",0,"4"
"302","5ea9531eafce3f0357304366"," MOTHER BAKED DELICIOUS COOKIES","the mother baked delicious cookies",100,62,"0",0,"4"
"303","5ea9531eafce3f0357304366"," DOCTOR HELPED SICK PATIENT","the doctor helps the patient",50,63,"0",0,"4"
"304","5ea9531eafce3f0357304366"," COUPLE EXPECTED NEW BABY","the couple expected a new baby",100,64,"0",0,"4"
"305","5ea9531eafce3f0357304366"," WOMAN HEARD BEAUTIFUL SONG","the mom a song",25,65,"0",0,"4"
"306","5ea9531eafce3f0357304366"," TRAVELERS VISITED NEW MUSEUM","the traveler visit a muesem",0,66,"0",0,"4"
"307","5ea9531eafce3f0357304366"," MEAN BEAR ATE FRUIT","the mean bear ate the frog",75,67,"0",0,"4"
"308","5ea9531eafce3f0357304366"," TALENTED AUTHOR RECEIVED PRIZE","the talented author recieved a prize",75,68,"0",0,"4"
"309","5ea9531eafce3f0357304366"," MAN SHARED DIFFICULT STORY","the man shared",50,69,"0",0,"4"
"310","5ea9531eafce3f0357304366"," BOSS TOLD HORRIBLE JOKE","the boss told a horrible joke",100,70,"0",0,"4"
"311","5ea9531eafce3f0357304366"," GIRL LOVED SWEET COFFEE","the girl loved",50,71,"0",0,"4"
"312","5ea9531eafce3f0357304366"," STRONG FATHER CARRIED BROTHER","the strong father",50,72,"0",0,"4"
"313","5ea9531eafce3f0357304366"," BUSY DAUGHTER JOINED MUSEUM","the busy daughter joined the muesem",75,73,"0",0,"4"
"314","5ea9531eafce3f0357304366"," PLAYER HURT LEFT HAND","the player",25,74,"0",0,"4"
"315","5ea9531eafce3f0357304366"," TALENTED DOCTOR SAVED CHILD","the talented doctor saved the child",100,75,"0",0,"4"
"316","5ea9531eafce3f0357304366"," THREE SISTERS SHARED CLOTHES","the three sisters shared the clothes",100,76,"0",0,"4"
"317","5ea9531eafce3f0357304366"," AUTHOR TOLD INTERESTING STORY","the author told an intresting story",75,77,"$$$",46.875,"4"
"318","5ea9531eafce3f0357304366"," BOSS MET NEW CUSTOMERS","the boss met the new customers",100,78,"$$$",62.5,"4"
"319","5ea9531eafce3f0357304366"," BALL BROKE GLASS WINDOW","the ball broke a glass window",100,79,"$$$",62.5,"4"
"320","5ea9531eafce3f0357304366"," HORSE MADE LOUD NOISE","the horse made",50,80,"$$$",31.25,"4"
"321","5debccb0389fde2b5e13fcea"," MAN SHARED DIFFICULT STORY","none",0,1,"0",0,"5"
"322","5debccb0389fde2b5e13fcea"," BOSS TOLD HORRIBLE JOKE","the",0,2,"0",0,"5"
"323","5debccb0389fde2b5e13fcea"," GIRL LOVED SWEET COFFEE","the girl walked",25,3,"0",0,"5"
"324","5debccb0389fde2b5e13fcea"," STRONG FATHER CARRIED BROTHER","the strong otter",25,4,"0",0,"5"
"325","5debccb0389fde2b5e13fcea"," MAN ATE LARGE MEAL","the man ate",50,5,"0",0,"5"
"326","5debccb0389fde2b5e13fcea"," FAMILY WATCHED TALENTED PERFORMER","the family watched",50,6,"0",0,"5"
"327","5debccb0389fde2b5e13fcea"," CAT CHASED GRAY GREY MOUSE","the cat chased the grey mouse",100,7,"0",0,"5"
"328","5debccb0389fde2b5e13fcea"," TROUBLED CHILD NEEDED MOTHER","the old child",25,8,"0",0,"5"
"329","5debccb0389fde2b5e13fcea"," NURSE CLEANED DIRTY CLOTHES","the mayor",0,9,"0",0,"5"
"330","5debccb0389fde2b5e13fcea"," FATHER HUGGED SAD DAUGHTER","the father hunted",25,10,"0",0,"5"
"331","5debccb0389fde2b5e13fcea"," PRETTY GIRL WON PRIZE","the pretty girl wanted the dress",50,11,"0",0,"5"
"332","5debccb0389fde2b5e13fcea"," BOY CARRIED SMALL RABBIT","the boy carried the small bucket of water",75,12,"0",0,"5"
"333","5debccb0389fde2b5e13fcea"," BROTHER MET TALENTED ARTIST","the brother had",25,13,"0",0,"5"
"334","5debccb0389fde2b5e13fcea"," GRANDFATHER MADE WOODEN CHAIR","the grandfather knew",25,14,"0",0,"5"
"335","5debccb0389fde2b5e13fcea"," NEIGHBOR LIKED LOUD SONG","the neighbor liked",50,15,"0",0,"5"
"336","5debccb0389fde2b5e13fcea"," TEACHER WROTE DIFFICULT QUESTION","none",0,16,"0",0,"5"
"337","5debccb0389fde2b5e13fcea"," BUSY DAUGHTER JOINED MUSEUM","the daughter",25,17,"$$$",15.625,"5"
"338","5debccb0389fde2b5e13fcea"," PLAYER HURT LEFT HAND","the mayor heard",0,18,"$$$",0,"5"
"339","5debccb0389fde2b5e13fcea"," TALENTED DOCTOR SAVED CHILD","the doctor saved the child",75,19,"$$$",46.875,"5"
"340","5debccb0389fde2b5e13fcea"," THREE SISTERS SHARED CLOTHES","the three sisters shared the clothes",100,20,"$$$",62.5,"5"
"341","5debccb0389fde2b5e13fcea"," YOUNGEST SISTER WATCHED PARADE","the youngest sister watched",75,21,"0",0,"5"
"342","5debccb0389fde2b5e13fcea"," PROFESSOR GAVE UNFAIR GRADE","the professor gaved the grade",50,22,"0",0,"5"
"343","5debccb0389fde2b5e13fcea"," FOOTBALL PLAYER WON PRIZE","the football player won the match",75,23,"0",0,"5"
"344","5debccb0389fde2b5e13fcea"," MOTHER DRANK ORANGE JUICE","the mother tried",25,24,"0",0,"5"
"345","5debccb0389fde2b5e13fcea"," PRESIDENT GAVE INTERESTING SPEECH","the president",25,25,"0",0,"5"
"346","5debccb0389fde2b5e13fcea"," MAN HEARD BEAUTIFUL MUSIC","the man heard the house",50,26,"0",0,"5"
"347","5debccb0389fde2b5e13fcea"," LARGE MONKEY CHASED CHILD","the large monkey chased the child",100,27,"0",0,"5"
"348","5debccb0389fde2b5e13fcea"," FAMILY CLEANED DIRTY HOUSE","the family cleaned the house",75,28,"0",0,"5"
"349","5debccb0389fde2b5e13fcea"," GRANDFATHER CHOSE OLD MOVIE","the grandfather chased the well",25,29,"0",0,"5"
"350","5debccb0389fde2b5e13fcea"," BLACK BEAR SCARED VISITORS","the black bear",50,30,"0",0,"5"
"351","5debccb0389fde2b5e13fcea"," GRAY GREY MOUSE ATE CHEESE","the green house with cheese",25,31,"0",0,"5"
"352","5debccb0389fde2b5e13fcea"," THIRSTY DOG DRANK WATER","the dog drank the water",75,32,"0",0,"5"
"353","5debccb0389fde2b5e13fcea"," BOSS BOUGHT NEW CAR","the boss bought",50,33,"0",0,"5"
"354","5debccb0389fde2b5e13fcea"," MOTHER BAKED DELICIOUS COOKIES","the mother bathed the child",25,34,"0",0,"5"
"355","5debccb0389fde2b5e13fcea"," DOCTOR HELPED SICK PATIENT","the doctor",25,35,"0",0,"5"
"356","5debccb0389fde2b5e13fcea"," COUPLE EXPECTED NEW BABY","the couple expected the puppy",50,36,"0",0,"5"
"357","5debccb0389fde2b5e13fcea"," DOCTOR OWNED YELLOW CAR","the doctor owned the yellow car",100,37,"$$$",62.5,"5"
"358","5debccb0389fde2b5e13fcea"," WIND DESTROYED TINY HOUSE","the wind destroyed the townhouse",50,38,"$$$",31.25,"5"
"359","5debccb0389fde2b5e13fcea"," CHEF CHOSE DELICIOUS CHEESE","the chef chose the top cheese",75,39,"$$$",46.875,"5"
"360","5debccb0389fde2b5e13fcea"," SMALL FAMILY PLAYED GAME","the small family liked the gate",50,40,"$$$",31.25,"5"
"361","5debccb0389fde2b5e13fcea"," STORE SOLD DIRTY CLOTHES","none",0,41,"0",0,"5"
"362","5debccb0389fde2b5e13fcea"," MAN ATE FRESH PEPPERS","the man ate the fresh peppers",100,42,"0",0,"5"
"363","5debccb0389fde2b5e13fcea"," SMALL BOY CHOSE GAME","the small boy chose the game",100,43,"0",0,"5"
"364","5debccb0389fde2b5e13fcea"," SMALL RESTAURANT NEEDED MONEY","the small person",25,44,"0",0,"5"
"365","5debccb0389fde2b5e13fcea"," COUPLE WANTED YOUNGEST CHILD","the couple wanted an only child",75,45,"0",0,"5"
"366","5debccb0389fde2b5e13fcea"," WOMAN MET RICH ACTOR","the woman",25,46,"0",0,"5"
"367","5debccb0389fde2b5e13fcea"," TINY FLIES BOTHERED GIRL","none",0,47,"0",0,"5"
"368","5debccb0389fde2b5e13fcea"," CHEF COOKED DELICIOUS FOOD","the chef cooked delicious food",100,48,"0",0,"5"
"369","5debccb0389fde2b5e13fcea"," AUTHOR TOLD INTERESTING STORY","the office",0,49,"0",0,"5"
"370","5debccb0389fde2b5e13fcea"," BOSS MET NEW CUSTOMERS","the boss",25,50,"0",0,"5"
"371","5debccb0389fde2b5e13fcea"," BALL BROKE GLASS WINDOW","the ball broke the glass window",100,51,"0",0,"5"
"372","5debccb0389fde2b5e13fcea"," HORSE MADE LOUD NOISE","none",0,52,"0",0,"5"
"373","5debccb0389fde2b5e13fcea"," RICH BOYFRIEND OWNED HOUSES","the rich boyfriend owned the house",75,53,"0",0,"5"
"374","5debccb0389fde2b5e13fcea"," HARDWORKING FARMER GREW CORN","none",0,54,"0",0,"5"
"375","5debccb0389fde2b5e13fcea"," MONKEY MADE HORRIBLE NOISE","the monkey made the boy",50,55,"0",0,"5"
"376","5debccb0389fde2b5e13fcea"," HOT COFFEE HURT BOY","none",0,56,"0",0,"5"
"377","5debccb0389fde2b5e13fcea"," PRETTY WOMAN LIKED COOKIES","the pretty woman led the",50,57,"$$$",31.25,"5"
"378","5debccb0389fde2b5e13fcea"," HOT SUN WARMED TEA","the hot sun",50,58,"$$$",31.25,"5"
"379","5debccb0389fde2b5e13fcea"," TEACHER CHOSE DIFFICULT QUESTION","the teacher chose",50,59,"$$$",31.25,"5"
"380","5debccb0389fde2b5e13fcea"," SMALL ANIMAL SCARED BABY","the small animal",50,60,"$$$",31.25,"5"
"381","5debccb0389fde2b5e13fcea"," HORRIBLE STORY UPSET GRANDMOTHER","the horrible story",50,61,"0",0,"5"
"382","5debccb0389fde2b5e13fcea"," LOUD NOISE UPSET BABY","the loud noise upset the baby",100,62,"0",0,"5"
"383","5debccb0389fde2b5e13fcea"," GRAY GREY RABBIT LOVED CARROTS","the grey rabbit loved the carrots",100,63,"0",0,"5"
"384","5debccb0389fde2b5e13fcea"," SON LOVED TOY CAR","the son loved the cake",50,64,"0",0,"5"
"385","5debccb0389fde2b5e13fcea"," HUNGRY RABBIT ATE CARROTS","the grey rabbit ate the carrots",75,65,"0",0,"5"
"386","5debccb0389fde2b5e13fcea"," TEAM PLAYED DIFFICULT GAME","the team",25,66,"0",0,"5"
"387","5debccb0389fde2b5e13fcea"," CUSTOMERS HATED BLACK TEA","the customers hated the black key",75,67,"0",0,"5"
"388","5debccb0389fde2b5e13fcea"," DARK HOUSE SCARED BABY","the dark house scary",50,68,"0",0,"5"
"389","5debccb0389fde2b5e13fcea"," MONKEY WANTED YELLOW BANANA","the monkey wanted the banana",75,69,"0",0,"5"
"390","5debccb0389fde2b5e13fcea"," SCHOOL NEEDED NEW TEACHER","some lady",0,70,"0",0,"5"
"391","5debccb0389fde2b5e13fcea"," BOY CARRIED HEAVY CHAIR","the boy carried the heavy chair",100,71,"0",0,"5"
"392","5debccb0389fde2b5e13fcea"," ENGLISH STUDENT READ BOOK","the english chair",25,72,"0",0,"5"
"393","5debccb0389fde2b5e13fcea"," TALENTED MUSICIAN KNEW SONGS","none",0,73,"0",0,"5"
"394","5debccb0389fde2b5e13fcea"," CHILDREN LIKED FRESH VEGETABLES","the children liked the fresh taste",75,74,"0",0,"5"
"395","5debccb0389fde2b5e13fcea"," SOFT MUSIC PLEASED BOSS","the soft music pleased the boss",100,75,"0",0,"5"
"396","5debccb0389fde2b5e13fcea"," MEAN CHILDREN BROKE RULES","the mean children",50,76,"0",0,"5"
"397","5debccb0389fde2b5e13fcea"," WOMAN HEARD BEAUTIFUL SONG","the mother carried the song",25,77,"$$$",15.625,"5"
"398","5debccb0389fde2b5e13fcea"," TRAVELERS VISITED NEW MUSEUM","the travelers visited the museum",75,78,"$$$",46.875,"5"
"399","5debccb0389fde2b5e13fcea"," MEAN BEAR ATE FRUIT","the mean bear ate the frog",75,79,"$$$",46.875,"5"
"400","5debccb0389fde2b5e13fcea"," TALENTED AUTHOR RECEIVED PRIZE","the town received the prize",50,80,"$$$",31.25,"5"
"401","5652186a812a980012fe65ce"," NURSE CLEANED DIRTY CLOTHES","none",0,1,"0",0,"6"
"402","5652186a812a980012fe65ce"," FATHER HUGGED SAD DAUGHTER","none",0,2,"0",0,"6"
"403","5652186a812a980012fe65ce"," PRETTY GIRL WON PRIZE","none",0,3,"0",0,"6"
"404","5652186a812a980012fe65ce"," BOY CARRIED SMALL RABBIT","none",0,4,"0",0,"6"
"405","5652186a812a980012fe65ce"," HORRIBLE STORY UPSET GRANDMOTHER","in the normal story something went wrong",25,5,"0",0,"6"
"406","5652186a812a980012fe65ce"," LOUD NOISE UPSET BABY","none",0,6,"0",0,"6"
"407","5652186a812a980012fe65ce"," GRAY GREY RABBIT LOVED CARROTS","I love the cats",0,7,"0",0,"6"
"408","5652186a812a980012fe65ce"," SON LOVED TOY CAR","none",0,8,"0",0,"6"
"409","5652186a812a980012fe65ce"," STORE SOLD DIRTY CLOTHES","I see that something happen twice",0,9,"0",0,"6"
"410","5652186a812a980012fe65ce"," MAN ATE FRESH PEPPERS","Amanda was the first person.",0,10,"0",0,"6"
"411","5652186a812a980012fe65ce"," SMALL BOY CHOSE GAME","Small boys",25,11,"0",0,"6"
"412","5652186a812a980012fe65ce"," SMALL RESTAURANT NEEDED MONEY","Small restuarant needs more light",25,12,"0",0,"6"
"413","5652186a812a980012fe65ce"," GRANDFATHER CHOSE OLD MOVIE","My grandfather choose that one",25,13,"0",0,"6"
"414","5652186a812a980012fe65ce"," BLACK BEAR SCARED VISITORS","none",0,14,"0",0,"6"
"415","5652186a812a980012fe65ce"," GRAY GREY MOUSE ATE CHEESE","My grandparent's house is small",0,15,"0",0,"6"
"416","5652186a812a980012fe65ce"," THIRSTY DOG DRANK WATER","none",0,16,"0",0,"6"
"417","5652186a812a980012fe65ce"," BROTHER MET TALENTED ARTIST","My brother went to the top twice",25,17,"$$$",15.625,"6"
"418","5652186a812a980012fe65ce"," GRANDFATHER MADE WOODEN CHAIR","My grandfather knew that he had met the one.",25,18,"$$$",15.625,"6"
"419","5652186a812a980012fe65ce"," NEIGHBOR LIKED LOUD SONG","none",0,19,"$$$",0,"6"
"420","5652186a812a980012fe65ce"," TEACHER WROTE DIFFICULT QUESTION","none",0,20,"$$$",0,"6"
"421","5652186a812a980012fe65ce"," RICH BOYFRIEND OWNED HOUSES","Rich friend showed me their house",25,21,"0",0,"6"
"422","5652186a812a980012fe65ce"," HARDWORKING FARMER GREW CORN","none",0,22,"0",0,"6"
